sequence,level,type,identifier,name,datatype,multiplicity,domain_name,definition,module,table,class_term,id,path,semantic_path,abbreviation_path,label_local,definition_local,element,xpath
50,4,A,,Prefix,xbrli:stringItemType,0..1,,"Prefix (e.g. Dr., Mr., Mrs.)",gl-bus,,Contact Information,,,$.Accounting Entries.Entity Information section.Contact Information.Prefix,AccntgEntrs_EnttyInfrmnSectn_ContctInfrmn_Prefx,敬称,敬称(Dr.、Mr.、Mrs.など),gl-bus:contactPrefix,/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entityInformation/gl-bus:contactInformation/gl-bus:contactPrefix
51,4,A,,Last Name,xbrli:stringItemType,0..1,,Last or family name,gl-bus,,Contact Information,,,$.Accounting Entries.Entity Information section.Contact Information.Last Name,AccntgEntrs_EnttyInfrmnSectn_ContctInfrmn_LastNam,姓,姓,gl-bus:contactLastName,/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entityInformation/gl-bus:contactInformation/gl-bus:contactLastName
52,4,A,,First Name,xbrli:stringItemType,0..1,,First or given name,gl-bus,,Contact Information,,,$.Accounting Entries.Entity Information section.Contact Information.First Name,AccntgEntrs_EnttyInfrmnSectn_ContctInfrmn_FirstNam,名,名、クリスチャンネーム,gl-bus:contactFirstName,/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entityInformation/gl-bus:contactInformation/gl-bus:contactFirstName
53,4,A,,Suffix,xbrli:stringItemType,0..1,,"Suffix (e.g. MD, CPA, Jr.)",gl-bus,,Contact Information,,,$.Accounting Entries.Entity Information section.Contact Information.Suffix,AccntgEntrs_EnttyInfrmnSectn_ContctInfrmn_Suffx,付加名称,付加名称(MD、CPA、Jr.など),gl-bus:contactSuffix,/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entityInformation/gl-bus:contactInformation/gl-bus:contactSuffix
54,4,A,,Attention Line,xbrli:stringItemType,0..1,,Attention Line,gl-bus,,Contact Information,,,$.Accounting Entries.Entity Information section.Contact Information.Attention Line,AccntgEntrs_EnttyInfrmnSectn_ContctInfrmn_AttntnLin,アテンションライン,アテンションライン,gl-bus:contactAttentionLine,/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entityInformation/gl-bus:contactInformation/gl-bus:contactAttentionLine
55,4,A,,Position/Role,xbrli:stringItemType,0..1,,Position or role,gl-bus,,Contact Information,,,$.Accounting Entries.Entity Information section.Contact Information.Position/Role,AccntgEntrs_EnttyInfrmnSectn_ContctInfrmn_Postnrl,地位/役職,地位や役職。,gl-bus:contactPositionRole,/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entityInformation/gl-bus:contactInformation/gl-bus:contactPositionRole
56,4,C,,Contact Phone Number,,0..*,,Contact Phone Number,gl-bus,,Contact Phone Number,,,$.Accounting Entries.Entity Information section.Contact Information.Contact Phone Number,AccntgEntrs_EnttyInfrmnSectn_ContctInfrmn_ContctPhonNumbr,【担当者電話番号】,担当者の電話番号。,gl-bus:contactPhone,/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entityInformation/gl-bus:contactInformation/gl-bus:contactPhone
57,5,A,,Contact Phone Number Description,xbrli:tokenItemType,0..1,,"Contact Phone Number Description such as Main, Investor relations, etc. Enumerated as: bookkeeper, controller, direct, fax, investor-relations, main, switchboard, other.",gl-bus,,Contact Phone Number,,,$.Accounting Entries.Entity Information section.Contact Information.Contact Phone Number.Contact Phone Number Description,AccntgEntrs_EnttyInfrmnSectn_ContctInfrmn_ContctPhonNumbr_ContctPhonNumbrDescrptn,担当者電話番号説明,"代表、IR用などの、担当者電話番号の説明。
[設定値のリスト]
(bookkeeper：記帳係)、(controller：会計責任者)、(direct：直通)、(fax：FAX)、(investor-relations：IR担当者)、(main：代表)、(switchboard：交換台)、(other：その他)",gl-bus:contactPhoneNumberDescription,/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entityInformation/gl-bus:contactInformation/gl-bus:contactPhone/gl-bus:contactPhoneNumberDescription
58,5,A,,Contact Phone Number,xbrli:stringItemType,0..1,,Contact phone number referred to in the description.,gl-bus,,Contact Phone Number,,,$.Accounting Entries.Entity Information section.Contact Information.Contact Phone Number.Contact Phone Number,AccntgEntrs_EnttyInfrmnSectn_ContctInfrmn_ContctPhonNumbr_ContctPhonNumbr,担当者電話番号,説明で示される担当者の電話番号。,gl-bus:contactPhoneNumber,/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entityInformation/gl-bus:contactInformation/gl-bus:contactPhone/gl-bus:contactPhoneNumber
59,4,C,,Contact Fax Number Structure,,0..*,,Contact Fax Number Structure,gl-bus,,Contact Fax Number Structure,,,$.Accounting Entries.Entity Information section.Contact Information.Contact Fax Number Structure,AccntgEntrs_EnttyInfrmnSectn_ContctInfrmn_ContctFaxNumbrStructr,【担当者FAX番号】,担当者のFAX番号の構造体。,gl-bus:contactFax,/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entityInformation/gl-bus:contactInformation/gl-bus:contactFax
60,5,A,,Contact Fax Number Usage,xbrli:stringItemType,0..1,,"Contact Fax Number Usage (e.g. orders, head office, IR)",gl-bus,,Contact Fax Number Structure,,,$.Accounting Entries.Entity Information section.Contact Information.Contact Fax Number Structure.Contact Fax Number Usage,AccntgEntrs_EnttyInfrmnSectn_ContctInfrmn_ContctFaxNumbrStructr_ContctFaxNumbrUsg,担当者FAX番号用途,担当者のFAX番号の用途。(注文、本社、IRなど),gl-bus:contactFaxNumberUsage,/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entityInformation/gl-bus:contactInformation/gl-bus:contactFax/gl-bus:contactFaxNumberUsage
61,5,A,,Contact Fax Number,xbrli:stringItemType,0..1,,Contact Fax Number,gl-bus,,Contact Fax Number Structure,,,$.Accounting Entries.Entity Information section.Contact Information.Contact Fax Number Structure.Contact Fax Number,AccntgEntrs_EnttyInfrmnSectn_ContctInfrmn_ContctFaxNumbrStructr_ContctFaxNumbr,担当者FAX番号,担当者のFAX番号。,gl-bus:contactFaxNumber,/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entityInformation/gl-bus:contactInformation/gl-bus:contactFax/gl-bus:contactFaxNumber
62,4,C,,Contact Email Address Structure,,0..*,,Contact E-mail address structure,gl-bus,,Contact Email Address Structure,,,$.Accounting Entries.Entity Information section.Contact Information.Contact Email Address Structure,AccntgEntrs_EnttyInfrmnSectn_ContctInfrmn_ContctEmlAddrssStructr,【担当者Eメールアドレス】,担当者のEメールアドレスの構造体。,gl-bus:contactEMail,/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entityInformation/gl-bus:contactInformation/gl-bus:contactEMail
63,5,A,,Contact Email Address Usage,xbrli:stringItemType,0..1,,"Contact email address usage (e.g. orders, head office, IR)",gl-bus,,Contact Email Address Structure,,,$.Accounting Entries.Entity Information section.Contact Information.Contact Email Address Structure.Contact Email Address Usage,AccntgEntrs_EnttyInfrmnSectn_ContctInfrmn_ContctEmlAddrssStructr_ContctEmlAddrssUsg,担当者Eメールアドレス用途,担当者のEメールアドレスの用途。(注文、本社、IRなど),gl-bus:contactEmailAddressUsage,/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entityInformation/gl-bus:contactInformation/gl-bus:contactEMail/gl-bus:contactEmailAddressUsage
64,5,A,,Contact Email Address,xbrli:stringItemType,0..1,,Contact email address,gl-bus,,Contact Email Address Structure,,,$.Accounting Entries.Entity Information section.Contact Information.Contact Email Address Structure.Contact Email Address,AccntgEntrs_EnttyInfrmnSectn_ContctInfrmn_ContctEmlAddrssStructr_ContctEmlAddrss,担当者Eメールアドレス,担当者のEメールアドレス。,gl-bus:contactEmailAddress,/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entityInformation/gl-bus:contactInformation/gl-bus:contactEMail/gl-bus:contactEmailAddress
65,4,A,,Role of Contact,xbrli:stringItemType,0..1,,"Role of contact. Examples include: Source Service, Sender, Recipient, Invoicer, Auditor, Accountant",gl-bus,,Contact Information,,,$.Accounting Entries.Entity Information section.Contact Information.Role of Contact,AccntgEntrs_EnttyInfrmnSectn_ContctInfrmn_RolContct,担当者役割,担当者の役割。例：ソースサービス、送付元、受取人、請求先、監査人、会計事務所。,gl-bus:contactType,/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entityInformation/gl-bus:contactInformation/gl-bus:contactType
66,4,A,,Location ID cross reference,xbrli:stringItemType,0..1,,This code is used to associate the contact with a specific location for the Entity. Its value should be the same as that of the organizationAddressLocationIdentifier,gl-bus,,Contact Information,,,$.Accounting Entries.Entity Information section.Contact Information.Location ID cross reference,AccntgEntrs_EnttyInfrmnSectn_ContctInfrmn_LoctnIdCrossRefrnc,所在地相互参照情報,担当者と事業体の位置情報を関係付けるためのコード。organizationAddressLocationIdentifierと同じ値であるべき。,gl-bus:contactLocationIdentifierCrossReference,/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entityInformation/gl-bus:contactInformation/gl-bus:contactLocationIdentifierCrossReference
67,4,A,,Contact Active,xbrli:booleanItemType,0..1,,"Boolean to indicate whether the contact is active (=""true"") or inactive (=""false"")",gl-bus,,Contact Information,,,$.Accounting Entries.Entity Information section.Contact Information.Contact Active,AccntgEntrs_EnttyInfrmnSectn_ContctInfrmn_ContctActv,担当者有効性,担当者が有効か無効かを示すブール値。,gl-bus:contactActive,/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entityInformation/gl-bus:contactInformation/gl-bus:contactActive
68,3,A,,Business Description,xbrli:stringItemType,0..1,,Description of the nature of the business of the entity.,gl-bus,,Entity Information section,,,$.Accounting Entries.Entity Information section.Business Description,AccntgEntrs_EnttyInfrmnSectn_BusnssDescrptn,業種説明,事業体の事業の種類についての説明。,gl-bus:businessDescription,/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entityInformation/gl-bus:businessDescription
69,3,A,,Fiscal Year Start,xbrli:dateItemType,0..1,,"Start of fiscal year. Where appropriate, corporate year period representation permits non-365 or 366 day years (more appropriate for internal sharing than data from external sources), In Europe, some jurisdictions allow 2 year minus 1 day fiscal years.",gl-bus,,Entity Information section,,,$.Accounting Entries.Entity Information section.Fiscal Year Start,AccntgEntrs_EnttyInfrmnSectn_FisclYerStart,会計年度開始日付,会計年度の開始日。妥当であれば、企業の会計年度表示において、366日や365日でない年も許可する（外部ソースからのデータより内部共有のための方が適している）。ヨーロッパでは、2年マイナス1日の会計年度を許可するところもある。,gl-bus:fiscalYearStart,/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entityInformation/gl-bus:fiscalYearStart
70,3,A,,Fiscal Year End,xbrli:dateItemType,0..1,,"End of fiscal year. Where appropriate, corporate year period representation permits non-365 or 366 day years (more appropriate for internal sharing than data from external sources), In Europe, some jurisdictions allow 2 year minus 1 day fiscal years.",gl-bus,,Entity Information section,,,$.Accounting Entries.Entity Information section.Fiscal Year End,AccntgEntrs_EnttyInfrmnSectn_FisclYerEnd,会計年度終了日付,会計年度の終了日。妥当であれば、企業の会計年度表示において、366日や365日でない年も許可する（外部ソースからのデータより内部共有のための方が適している）。ヨーロッパでは、2年マイナス1日の会計年度を許可するところもある。,gl-bus:fiscalYearEnd,/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entityInformation/gl-bus:fiscalYearEnd
71,3,C,,Accounting Method Structure,,0..*,,Section for identifying the methods of accounting used by the entity for different reporting purposes,gl-bus,,Accounting Method Structure,,,$.Accounting Entries.Entity Information section.Accounting Method Structure,AccntgEntrs_EnttyInfrmnSectn_AccntgMethdStructr,【会計処理方法】,異なる報告目的に応じて事業体が使用する会計処理方法を識別するためのセクション。,gl-bus:organizationAccountingMethodStructure,/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entityInformation/gl-bus:organizationAccountingMethodStructure
72,4,A,,Accounting Method,xbrli:tokenItemType,0..1,,"For this entity, the method of accounting represented - from: accrual, cash, modified cash, modified accrual, encumbrance, special methods, hybrid methods, other",gl-bus,,Accounting Method Structure,,,$.Accounting Entries.Entity Information section.Accounting Method Structure.Accounting Method,AccntgEntrs_EnttyInfrmnSectn_AccntgMethdStructr_AccntgMethd,会計処理方法,"事業体の会計処理方法を表す。発生基準、現金基準、修正現金基準、修正発生基準、債務基準、特別な方法、混合方法、その他
[設定値のリスト]
(accrual：発生基準)、(cash：現金基準)、(modified cash：修正現金基準)、(modified accrual：修正発生基準)、(encumbrance：債務基準)、(special methods：特別な方法)、(hybrid methods：混合方法)、(other：その他)",gl-bus:organizationAccountingMethod,/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entityInformation/gl-bus:organizationAccountingMethodStructure/gl-bus:organizationAccountingMethod
73,4,A,,Accounting Method Description,xbrli:stringItemType,0..1,,Free format description of the accounting method,gl-bus,,Accounting Method Structure,,,$.Accounting Entries.Entity Information section.Accounting Method Structure.Accounting Method Description,AccntgEntrs_EnttyInfrmnSectn_AccntgMethdStructr_AccntgMethdDescrptn,会計処理方法説明,会計処理方法の説明。,gl-bus:organizationAccountingMethodDescription,/xbrli:xbrl/gl-cor:accountingEntries/gl-cor:entityInformation/gl-bus:organizationAccountingMethodStructure/gl-bus:organizationAccountingMethodDescription
